dataset,disc_model,method,K_vectors,validity,prob_plausibility,cf_belongs_to_group,log_density_cf,proximity_continuous_manhattan,proximity_continuous_euclidean,isolation_forest_scores_cf,lof_scores_cf,time,coverage,actionability,sparsity,proximity_categorical_hamming,proximity_categorical_jaccard,proximity_continuous_mad,proximity_l2_jaccard,proximity_mad_hamming,log_density_test,lof_scores_test,isolation_forest_scores_test
HelocDataset,MultinomialLogisticRegression,DiCE,,1.0,0.0,,-36.052944,1.425865562331988,0.9742201597946986,-0.0001802991631786,2.0525235217841646,173.25359296798706,1.0,0.0,0.1038528821948201,,0.9742201597946986,17.833633268033143,0.9742201597946986,,33.091488,1.1053224,0.0543791276550126
HelocDataset,MultinomialLogisticRegression,DiCE,,1.0,0.0,,-72.12112,1.11991129855222,0.8771728309326505,0.0042461410573497,2.094998253067034,193.679633140564,1.0,0.0,0.0791836395377836,,0.8771728309326505,16.029953387930775,0.8771728309326505,,32.243847,1.100529,0.0547365770358048
HelocDataset,MultinomialLogisticRegression,RPPCEF_LOCAL,1037,1.0,1.0,1.0,34.34845,1.5564082894184477,0.4145681197284258,0.0763183598980609,1.070818,20.118304014205933,1.0,0.0,0.9995388034044694,,0.4145681197284258,26.85339880986559,0.4145681197284258,,33.297733,1.0899891,0.0544714806121121
HelocDataset,MultinomialLogisticRegression,RPPCEF_LOCAL,1055,1.0,1.0,1.0,33.976887,1.630033070260697,0.4303701358441365,0.0829797740214038,1.0740087,17.237141132354736,1.0,0.0,0.9995054605398722,,0.4303701358441365,31.725080299832538,0.4303701358441365,,33.300053,1.0893444,0.0536895130983017
HelocDataset,MultinomialLogisticRegression,RPPCEF_LOCAL,1029,1.0,1.0,1.0,33.798195,1.6668085506389536,0.4412127529972285,0.0745330131826218,1.0767415,17.45386576652527,1.0,0.0,0.9994084590357882,,0.4412127529972285,32.25508643478453,0.4412127529972285,,33.102737,1.0970398,0.053876211289285
HelocDataset,MultinomialLogisticRegression,RPPCEF_LOCAL,1019,1.0,1.0,1.0,33.933746,1.7756787641107368,0.4698999426790525,0.0815185768612411,1.0839485,16.66886830329895,1.0,0.0,0.9992746511925588,,0.4698999426790525,33.5709679197601,0.4698999426790525,,33.091488,1.1053224,0.0543791276550126
HelocDataset,MultinomialLogisticRegression,RPPCEF_LOCAL,1046,1.0,0.997131931166348,1.0,33.576992,1.681660498165902,0.4492184620987445,0.081886340676592,1.0712634,25.30601811408997,1.0,0.0,0.9991271094854104,,0.4492184620987445,31.67509154885304,0.4492184620987445,,32.243847,1.100529,0.0547365770358048
DigitsDataset,MultinomialLogisticRegression,wach,,0.0,,,,,,,,115.21169686317444,1.0,,,,,,,,,,
DigitsDataset,MultinomialLogisticRegression,wach,,0.0,,,,,,,,119.7992660999298,0.963963963963964,,,,,,,,,,
DigitsDataset,MultinomialLogisticRegression,wach,,0.0,,,,,,,,122.778874874115,1.0,,,,,,,,,,
DigitsDataset,MultinomialLogisticRegression,wach,,0.0,,,,,,,,122.6567451953888,1.0,,,,,,,,,,
DigitsDataset,MultinomialLogisticRegression,wach,,0.0,,,,,,,,115.0490539073944,0.9907407407407408,,,,,,,,,,
DigitsDataset,MultinomialLogisticRegression,Artelt,,1.0,0.0,,-216.93939,26.518364623209848,20.78481595328325,0.0852138534058638,1.7265678128832929,28.019477128982544,1.0,0.0,1.0,,20.78481595328325,13.437742148683224,20.78481595328325,,-93.327644,1.0783813,0.0927477186441137
DigitsDataset,MultinomialLogisticRegression,Artelt,,1.0,0.0,,-170.75461,23.825047465419715,17.808610741615688,0.0791790855653718,1.6479367624897536,28.090863943099976,1.0,0.0,1.0,,17.808610741615688,12.114800854148854,17.808610741615688,,-94.89951,1.082217,0.0883075287017401
DigitsDataset,MultinomialLogisticRegression,Artelt,,0.991150442477876,0.0,,-209.62155,24.058426791251485,20.209634176391237,0.0710805261888826,1.808302893629,26.750980138778687,1.0,0.0,1.0,,20.209634176391237,12.167287987438966,20.209634176391237,,-94.05595,1.0861096,0.0829432939398967
DigitsDataset,MultinomialLogisticRegression,Artelt,,1.0,0.0,,-180.63696,26.302861066423837,17.98083846605156,0.0618637637938534,1.525297258141865,27.30300092697144,1.0,0.0,1.0,,17.98083846605156,13.661221667945943,17.98083846605156,,-93.820915,1.0731027,0.0857732378295002
DigitsDataset,MultinomialLogisticRegression,Artelt,,0.9907407407407408,0.0,,-228.22504,24.479807030411767,21.0301304474497,0.0769654254310863,1.830841098066607,25.2514808177948,1.0,0.0,1.0,,21.0301304474497,12.12275088463442,21.0301304474497,,-93.12114,1.0807065,0.0883730385941014
DigitsDataset,MultinomialLogisticRegression,DiCE,,1.0,0.0,,-644.0838,65.28803530151511,23.20193215269393,0.0346554603220312,1.846667294310316,151.37415504455566,1.0,0.0,0.1639908256880733,,23.20193215269393,52.36395057730696,23.20193215269393,,-93.327644,1.0783813,0.0927477186441137
DigitsDataset,MultinomialLogisticRegression,DiCE,,1.0,0.0,,-351.3557,51.454963938314215,21.36962013388329,0.0456319052395765,1.8381455982593653,125.92731404304504,1.0,0.0,0.1172578828828828,,21.36962013388329,39.43711610805021,21.36962013388329,,-94.89951,1.082217,0.0883075287017401
DigitsDataset,MultinomialLogisticRegression,DiCE,,1.0,0.0,,-314.54248,55.25273379218452,21.695823836001452,0.0324275154983382,1.814840178066244,152.7822868824005,1.0,0.0,0.1330199115044247,,21.695823836001452,43.402329644488525,21.695823836001452,,-94.01864,1.085953,0.082946937560253
DigitsDataset,MultinomialLogisticRegression,DiCE,,1.0,0.0,,-333.63562,58.99214605883998,22.44988578110148,0.0314982779123733,1.8257610678246772,129.64139103889465,1.0,0.0,0.144358407079646,,22.44988578110148,46.15672734917323,22.44988578110148,,-93.820915,1.0731027,0.0857732378295002
DigitsDataset,MultinomialLogisticRegression,DiCE,,1.0,0.0,,-413.43256,59.25728243779546,22.26823563276541,0.0373166152991944,1.866452872702835,130.87490606307983,1.0,0.0,0.1423611111111111,,22.26823563276541,46.060717461831246,22.26823563276541,,-93.10995,1.0810513,0.0884172005628935
DigitsDataset,MultinomialLogisticRegression,RPPCEF_LOCAL,109,1.0,1.0,1.0,-100.88411,80.09309200701996,11.138857874177814,0.1083115655795766,1.1999205,17.20699715614319,1.0,0.0,1.0,,11.138857874177814,76.08636401115207,11.138857874177814,,-93.327644,1.0783813,0.0927477186441137
DigitsDataset,MultinomialLogisticRegression,RPPCEF_LOCAL,111,1.0,1.0,1.0,-100.07065,73.12945205969962,10.236813290364577,0.1167255124267237,1.2033668,16.53666615486145,1.0,0.0,1.0,,10.236813290364577,69.46494413496137,10.236813290364577,,-94.89951,1.082217,0.0883075287017401
DigitsDataset,MultinomialLogisticRegression,RPPCEF_LOCAL,113,1.0,1.0,1.0,-101.97475,73.42677613501917,10.231147362022227,0.106533193797525,1.2082123,16.94416093826294,1.0,0.0,1.0,,10.231147362022227,69.2125516233191,10.231147362022227,,-94.01864,1.085953,0.082946937560253
DigitsDataset,MultinomialLogisticRegression,RPPCEF_LOCAL,113,1.0,1.0,1.0,-100.989204,79.11524907049572,10.984447668212214,0.1099828564209811,1.2036889,17.73017406463623,1.0,0.0,1.0,,10.984447668212214,74.59087398832878,10.984447668212214,,-93.820915,1.0731027,0.0857732378295002
DigitsDataset,MultinomialLogisticRegression,RPPCEF_LOCAL,108,1.0,1.0,1.0,-100.67927,72.15724513924889,10.140601900903702,0.1103494750284135,1.2022585,17.405980825424194,1.0,0.0,0.999855324074074,,10.140601900903702,68.51147111256917,10.140601900903702,,-93.10995,1.0810513,0.0884172005628935
BlobsDataset,MultilayerPerceptron,wach,,0.84,0.0,,-1.0325452,0.359046954484213,0.2813565700532224,-0.0503569150628608,1.695306,156.13724780082703,1.0,0.0,1.0,,0.2813565700532224,1.5214355591507185,0.2813565700532224,,2.638539,1.0912572,0.0317074944649562
BlobsDataset,MultilayerPerceptron,wach,,0.75,0.0,,-1.3199903,0.3250989131132761,0.2518013801480289,-0.047245892127889,1.8321979,159.08110690116882,1.0,0.0,1.0,,0.2518013801480289,1.4241208561261496,0.2518013801480289,,2.7346947,1.0787978,0.0236242364668416
BlobsDataset,MultilayerPerceptron,wach,,0.86,0.0,,-1.0555403,0.3435028309738913,0.2535257666545209,-0.0268410265478634,1.655156851028195,158.17004799842834,0.99009900990099,0.0,1.0,,0.2535257666545209,1.4306547559258975,0.2535257666545209,,2.736454,1.0574176,0.0310739157983842
BlobsDataset,MultilayerPerceptron,wach,,0.69,0.0,,-3.5932407,0.3176826329334922,0.3044401752232133,-0.0728875833868165,2.6775894,191.0053658485413,1.0,0.0,1.0,,0.3044401752232133,1.4626972269320833,0.3044401752232133,,2.7651532,1.0754349,0.0282361342796202
BlobsDataset,MultilayerPerceptron,wach,,0.7340425531914894,0.0,,-0.7820427,0.368836335081985,0.2891439547711922,-0.0572447838767493,1.6520648775120657,179.072340965271,0.94,0.0,1.0,,0.2891439547711922,1.642430628054708,0.2891439547711922,,2.58175,1.1034267,0.0210296231161604
BlobsDataset,MultilayerPerceptron,DiCE,,1.0,0.06,,-5.7060003,0.6336380354128778,0.5288899175959868,-0.0971318269228432,2.7987255901787,3.641152858734131,1.0,0.0,0.76,,0.5288899175959868,2.623094104363278,0.5288899175959868,,2.510132,1.1009139,0.0254615165755595
BlobsDataset,MultilayerPerceptron,DiCE,,1.0,0.08,,-6.2241907,0.5813109270855784,0.4872033202488607,-0.0962263904433368,2.8357770454900235,16.229441165924072,1.0,0.0,0.76,,0.4872033202488607,2.5169517983942806,0.4872033202488607,,2.5457122,1.1166955,0.0180597773167626
BlobsDataset,MultilayerPerceptron,DiCE,,1.0,0.0594059405940594,,-8.880026,0.6634436926463305,0.5435358734600512,-0.0950349851002141,3.286031842398991,3.705403089523315,1.0,0.0,0.7821782178217822,,0.5435358734600512,2.8291108073330857,0.5435358734600512,,2.680929,1.063162,0.0268270126153895
BlobsDataset,MultilayerPerceptron,DiCE,,1.0,0.09,,-5.781229,0.5726940787400235,0.476681639129596,-0.0978563454157163,2.7586884643876397,7.177134275436401,1.0,0.0,0.755,,0.476681639129596,2.508735271349685,0.476681639129596,,2.6230621,1.1100901,0.0221119696884018
BlobsDataset,MultilayerPerceptron,DiCE,,1.0,0.05,,-6.556289,0.6093161610886455,0.5015762466623523,-0.0971814955593183,2.8510594121121127,10.019895076751707,1.0,0.0,0.81,,0.5015762466623523,2.6574674169650536,0.5015762466623523,,2.565239,1.1123185,0.0171465100381173
BlobsDataset,MultilayerPerceptron,RPPCEF_LOCAL,100,1.0,1.0,1.0,2.6732705,0.5695083239674568,0.4034743563643796,0.0349296056192603,1.0443491,6.54219388961792,1.0,0.0,1.0,,0.4034743563643796,2.3154460912942887,0.4034743563643796,,2.510132,1.1009139,0.0254615165755595
BlobsDataset,MultilayerPerceptron,RPPCEF_LOCAL,100,1.0,1.0,1.0,2.7749822,0.5344189809262753,0.3793030106092489,0.029061854697816,1.035873,6.017284870147705,1.0,0.0,1.0,,0.3793030106092489,2.281145261526108,0.3793030106092489,,2.5457122,1.1166955,0.0180597773167626
BlobsDataset,MultilayerPerceptron,RPPCEF_LOCAL,101,1.0,1.0,1.0,2.6617413,0.5554990703516668,0.393937988631494,0.0233894456180465,1.0507545,6.087145090103149,1.0,0.0,1.0,,0.393937988631494,2.3530944267121874,0.393937988631494,,2.680929,1.063162,0.0268270126153895
BlobsDataset,MultilayerPerceptron,RPPCEF_LOCAL,100,1.0,1.0,1.0,2.7825394,0.5463124005496502,0.3870260334757107,0.0298800953029266,1.0356634,6.184428930282593,1.0,0.0,1.0,,0.3870260334757107,2.343157647848129,0.3870260334757107,,2.6230621,1.1100901,0.0221119696884018
BlobsDataset,MultilayerPerceptron,RPPCEF_LOCAL,100,1.0,1.0,1.0,2.8088105,0.5562657132744789,0.3945239424984727,0.03482388977184,1.0487657,6.147128820419312,1.0,0.0,1.0,,0.3945239424984727,2.40192431807518,0.3945239424984727,,2.565239,1.1123185,0.0171465100381173
LawDataset,MultilayerPerceptron,wach,,1.0,0.5502183406113537,,1.0415523,0.6031949935078328,0.4656834848259923,-0.012490560920181,1.1084033,368.2451741695404,1.0,0.0,1.0,,0.4656834848259923,5.276868913892055,0.4656834848259923,,1.53261,1.0718051,0.0240938670138681
LawDataset,MultilayerPerceptron,wach,,1.0,0.3513513513513513,,-0.8231609,0.5649330416937602,0.4904868625314476,-0.0381516297907481,1.2642294,354.6437838077545,1.0,0.0,1.0,,0.4904868625314476,4.92137159098376,0.4904868625314476,,1.5351663,1.0755489,0.0261870774742881
LawDataset,MultilayerPerceptron,wach,,1.0,0.2355555555555555,,-1.8028257,0.6441844311397936,0.5446967447286268,-0.0447070006951783,1.4126301501705791,368.6139898300171,0.9493670886075948,0.0,1.0,,0.5446967447286268,5.557922752655918,0.5446967447286268,,1.4053508,1.0868086,0.0133652084576648
LawDataset,MultilayerPerceptron,wach,,1.0,0.5274725274725275,,0.64347136,0.6049097026851806,0.4698168438553735,-0.0190992861803431,1.1174603718894915,305.0554270744324,0.892156862745098,0.0,1.0,,0.4698168438553735,5.099488034626184,0.4698168438553735,,1.5203713,1.0788643,0.0208689109775825
LawDataset,MultilayerPerceptron,wach,,1.0,0.6176470588235294,,0.91564596,0.6181145773050102,0.4753316633525875,-0.0153511791789523,1.1175313,315.407634973526,1.0,0.0,1.0,,0.4753316633525875,5.474096549492256,0.4753316633525875,,1.6110559,1.067748,0.0245874141783991
LawDataset,MultilayerPerceptron,DiCE,,1.0,0.3187772925764192,,-0.35100022,0.6244025942889819,0.5199496864931324,-0.0444062524022949,1.2835122966613708,44.44784092903137,1.0,0.0,0.5240174672489083,,0.5199496864931324,5.352579359269682,0.5199496864931324,,1.53261,1.0718051,0.0240938670138681
LawDataset,MultilayerPerceptron,DiCE,,1.0,0.2792792792792792,,-1.0305372,0.6147575814650301,0.5216646737050645,-0.0486669789339496,1.3480463351379337,32.621033906936646,1.0,0.0,0.5165165165165165,,0.5216646737050645,5.255353567068823,0.5216646737050645,,1.5351663,1.0755489,0.0261870774742881
LawDataset,MultilayerPerceptron,DiCE,,1.0,0.2953586497890295,,-1.0329512,0.6504094421839978,0.5391322273577752,-0.0458442999419832,1.3374352106352072,50.91977500915527,1.0,0.0,0.5344585091420534,,0.5391322273577752,5.5254971666756,0.5391322273577752,,1.4335765,1.0850748,0.0147091810265072
LawDataset,MultilayerPerceptron,DiCE,,1.0,0.3039215686274509,,-0.8423085,0.6198955363155726,0.5204046593301002,-0.0508574198931318,1.3469715266977489,55.25901174545288,1.0,0.0,0.5294117647058824,,0.5204046593301002,5.156594811038499,0.5204046593301002,,1.5791762,1.0751344,0.022804781224833
LawDataset,MultilayerPerceptron,DiCE,,1.0,0.2990196078431372,,-0.7604013,0.6419306611879066,0.5196210146826322,-0.0445985260403819,1.2860247482149476,35.87585687637329,1.0,0.0,0.5473856209150327,,0.5196210146826322,5.574662157675346,0.5196210146826322,,1.6110559,1.067748,0.0245874141783991
LawDataset,MultilayerPerceptron,RPPCEF_LOCAL,229,1.0,1.0,1.0,2.4050758,0.5496909365375164,0.322600325231288,0.0540409361996457,1.0291826,8.248222827911377,1.0,0.0,1.0,,0.322600325231288,4.5594259052818,0.322600325231288,,1.53261,1.0718051,0.0240938670138681
LawDataset,MultilayerPerceptron,RPPCEF_LOCAL,222,1.0,1.0,1.0,2.2658372,0.5423475958171997,0.3176568838776487,0.0533503517782608,1.0365704,7.625370979309082,1.0,0.0,1.0,,0.3176568838776487,4.500540260259096,0.3176568838776487,,1.5351663,1.0755489,0.0261870774742881
LawDataset,MultilayerPerceptron,RPPCEF_LOCAL,237,1.0,1.0,1.0,2.223049,0.537108190880326,0.315834249437264,0.0509877861164486,1.0290303,7.917402744293213,1.0,0.0,1.0,,0.315834249437264,4.400463782785311,0.315834249437264,,1.4335765,1.0850748,0.0147091810265072
LawDataset,MultilayerPerceptron,RPPCEF_LOCAL,204,1.0,1.0,1.0,2.38661,0.5420543942783101,0.3177535214810772,0.0528613470917416,1.0248549,7.67954683303833,1.0,0.0,1.0,,0.3177535214810772,4.306750166649912,0.3177535214810772,,1.5791762,1.0751344,0.022804781224833
LawDataset,MultilayerPerceptron,RPPCEF_LOCAL,204,1.0,1.0,1.0,2.371365,0.5365214939594415,0.3155477627241794,0.0548449397216676,1.0351796,7.510027885437012,1.0,0.0,1.0,,0.3155477627241794,4.495257493912005,0.3155477627241794,,1.6110559,1.067748,0.0245874141783991
MoonsDataset,MultilayerPerceptron,wach,,1.0,0.0098039215686274,,-1.89843,0.2481355770872266,0.205955135818055,-0.0007885049572785,1.3700581,177.65811586380005,1.0,0.0,1.0,,0.205955135818055,1.308696644563301,0.205955135818055,,1.5295815,1.0393983,0.0004266122988019
MoonsDataset,MultilayerPerceptron,wach,,1.0,0.0,,-1.2545171,0.2131519478358579,0.1737125416405913,0.002545682931312,1.5464877718250185,154.29723286628723,0.8640776699029127,0.0,1.0,,0.1737125416405913,1.1257417674715364,0.1737125416405913,,1.4448863,1.0879587,0.0091343302910116
MoonsDataset,MultilayerPerceptron,wach,,1.0,0.0,,-2.4047751,0.2367985793061608,0.1995030624822421,0.0014185080833721,1.4653778,173.8305060863495,1.0,0.0,1.0,,0.1995030624822421,1.3010910957762338,0.1995030624822421,,1.3960644,1.0579494,0.001188973207644
MoonsDataset,MultilayerPerceptron,wach,,1.0,0.0,,-1.9558018,0.2113950054204621,0.1852119732198623,-0.007257977993338,1.5885234,168.87507510185242,1.0,0.0,1.0,,0.1852119732198623,1.148810066428839,0.1852119732198623,,1.4554838,1.069906,-0.0017771268481
MoonsDataset,MultilayerPerceptron,wach,,1.0,0.0099009900990099,,-0.894478,0.2160902816691611,0.1819093165976251,-0.0087237832326386,1.4430804245083624,163.60961413383484,0.9901960784313726,0.0,1.0,,0.1819093165976251,1.1793229569694672,0.1819093165976251,,1.5091511,1.0495899,0.0019719420318687
MoonsDataset,MultilayerPerceptron,DiCE,,1.0,0.3431372549019608,,-7.557439,0.6508570337298842,0.5555875081258979,-0.0315642555402879,1.4925886557287908,22.809942960739136,1.0,0.0,0.7745098039215687,,0.5555875081258979,3.400221481595972,0.5555875081258979,,1.5295815,1.0393983,0.0004266122988019
MoonsDataset,MultilayerPerceptron,DiCE,,1.0,0.2524271844660194,,-2.3904672,0.6068899712245007,0.5328639705867496,-0.0403197644417551,1.7364042742110246,16.800556898117065,1.0,0.0,0.7184466019417476,,0.5328639705867496,3.1939238375551686,0.5328639705867496,,1.3773147,1.0792196,0.0032440749475582
MoonsDataset,MultilayerPerceptron,DiCE,,1.0,0.3398058252427184,,-3.1798599,0.6198497327232227,0.5351555453188187,-0.0447457519704219,1.7243441787800735,20.06866693496704,1.0,0.0,0.7475728155339806,,0.5351555453188187,3.349443038657516,0.5351555453188187,,1.3960644,1.0579494,0.001188973207644
MoonsDataset,MultilayerPerceptron,DiCE,,1.0,0.2450980392156862,,-2.8437452,0.6450483942685156,0.5542090300074634,-0.0417203081801083,1.6697142883012486,6.813469886779785,1.0,0.0,0.7352941176470589,,0.5542090300074634,3.409855131277206,0.5542090300074634,,1.4554838,1.069906,-0.0017771268481
MoonsDataset,MultilayerPerceptron,DiCE,,1.0,0.2745098039215686,,-1.2217348,0.6297781260538042,0.5536580122178112,-0.0443304829818243,1.7395409605427994,22.745830059051517,1.0,0.0,0.7352941176470589,,0.5536580122178112,3.3538240122611134,0.5536580122178112,,1.497308,1.0506406,0.0013054835802741
MoonsDataset,MultilayerPerceptron,RPPCEF_LOCAL,102,1.0,1.0,1.0,1.4132185,0.3987974336076363,0.3056940973642617,0.0334934615106615,1.0069551,7.715912818908691,1.0,0.0,1.0,,0.3056940973642617,2.044707368986279,0.3056940973642617,,1.5295815,1.0393983,0.0004266122988019
MoonsDataset,MultilayerPerceptron,RPPCEF_LOCAL,103,1.0,1.0,1.0,1.4772577,0.3847584488973455,0.2905320453711545,0.0293352436793789,0.99767315,7.236246824264526,1.0,0.0,1.0,,0.2905320453711545,2.0049927576074325,0.2905320453711545,,1.3773147,1.0792196,0.0032440749475582
MoonsDataset,MultilayerPerceptron,RPPCEF_LOCAL,103,1.0,1.0,1.0,1.4858704,0.410103762955224,0.3104219627830967,0.0311744474634041,0.99954164,7.211697340011597,1.0,0.0,1.0,,0.3104219627830967,2.160399602454843,0.3104219627830967,,1.3960644,1.0579494,0.001188973207644
MoonsDataset,MultilayerPerceptron,RPPCEF_LOCAL,102,1.0,1.0,1.0,1.5244399,0.4060688732070939,0.3113187376353529,0.0257305669899365,1.0163822,7.202327966690064,1.0,0.0,1.0,,0.3113187376353529,2.1041773966714445,0.3113187376353529,,1.4554838,1.069906,-0.0017771268481
MoonsDataset,MultilayerPerceptron,RPPCEF_LOCAL,102,1.0,1.0,1.0,1.471325,0.3864260336347654,0.2907563695399712,0.0237181219068355,0.9991922,7.221585750579834,1.0,0.0,1.0,,0.2907563695399712,2.0272140502929688,0.2907563695399712,,1.497308,1.0506406,0.0013054835802741
WineDataset,MultilayerPerceptron,wach,,0.9166666666666666,0.0909090909090909,,-7.3316755,0.8525832957503471,0.6594111977721794,0.0484234809591597,1.6137893,77.52575325965881,1.0,0.0,1.0,,0.6594111977721794,6.163342454216697,0.6594111977721794,,9.965356,1.0643884,0.0626036225826874
WineDataset,MultilayerPerceptron,wach,,0.5833333333333334,0.1428571428571428,,-0.9264476,0.6390968249179423,0.6377774466815065,0.0406513869756139,1.4930717,79.10740518569946,1.0,0.0,1.0,,0.6377774466815065,3.957869631903512,0.6377774466815065,,7.761073,1.0950912,0.0520443770018003
WineDataset,MultilayerPerceptron,wach,,0.5454545454545454,0.0,,0.84547263,0.6332752369344234,0.4594630103893283,0.0492701136459677,1.2879217,39.61981415748596,1.0,0.0,1.0,,0.4594630103893283,4.573791265487671,0.4594630103893283,,9.874715,1.0866421,0.0611871998624343
WineDataset,MultilayerPerceptron,wach,,0.6666666666666666,0.125,,2.298507,0.6882671759231016,0.4902106917357275,0.0529621447527684,1.3101894,52.12553000450134,1.0,0.0,1.0,,0.4902106917357275,5.042327210307121,0.4902106917357275,,9.37953,1.034358,0.0674660527964861
WineDataset,MultilayerPerceptron,wach,,0.7272727272727273,0.125,,-10.610654,0.5308210568036884,0.5246612348191783,0.0509226955464263,1.6261013,84.80963397026062,1.0,0.0,1.0,,0.5246612348191783,3.8140629082918167,0.5246612348191783,,9.207295,1.0804362,0.0789994177315521
WineDataset,MultilayerPerceptron,DiCE,,1.0,0.0,,-8.1654005,0.8957527657815566,0.7191783511791382,0.0297739745787904,1.53313645907272,0.7629947662353516,1.0,0.0,0.1346153846153846,,0.7191783511791382,6.8137197298377,0.7191783511791382,,9.726474,1.0578327,0.0618262025262687
WineDataset,MultilayerPerceptron,DiCE,,1.0,0.0833333333333333,,-4.05543,1.075477094311888,0.8099792155937883,0.0162151050722053,1.4794676055443885,0.721869945526123,1.0,0.0,0.1538461538461538,,0.8099792155937883,7.003966349500551,0.8099792155937883,,7.5370674,1.079331,0.0386681148800299
WineDataset,MultilayerPerceptron,DiCE,,1.0,0.0,,-4.1430516,0.961439287543974,0.7406448196871225,0.0124183312946916,1.5362111967578531,0.6509740352630615,1.0,0.0,0.1398601398601398,,0.7406448196871225,6.806971494405375,0.7406448196871225,,9.822338,1.0836148,0.0513745245235467
WineDataset,MultilayerPerceptron,DiCE,,1.0,0.0,,-0.7060685,0.9258659892948344,0.7225607526928881,0.0261345933631868,1.444738045213871,0.6987347602844238,1.0,0.0,0.1346153846153846,,0.7225607526928881,6.817329670802951,0.7225607526928881,,9.699931,1.0271575,0.0609602943362083
WineDataset,MultilayerPerceptron,DiCE,,1.0,0.0909090909090909,,-1.2171291,0.7539071081502532,0.5916954657557991,0.0416250872673141,1.3204527622150084,0.6553280353546143,1.0,0.0,0.1258741258741259,,0.5916954657557991,5.695054872876674,0.5916954657557991,,9.470737,1.0590861,0.0744931394502979
WineDataset,MultilayerPerceptron,RPPCEF_LOCAL,12,1.0,1.0,1.0,6.566757,2.4926786180585623,0.7354964847133033,0.0475944134819371,1.2253975,6.054218053817749,1.0,0.0,1.0,,0.7354964847133033,18.0101314385732,0.7354964847133033,,9.726474,1.0578327,0.0618262025262687
WineDataset,MultilayerPerceptron,RPPCEF_LOCAL,12,1.0,1.0,1.0,7.905428,2.4869997538626194,0.7576803105332561,0.0539065720742732,1.0907212,5.279475927352905,1.0,0.0,1.0,,0.7576803105332561,17.887964248657227,0.7576803105332561,,7.5370674,1.079331,0.0386681148800299
WineDataset,MultilayerPerceptron,RPPCEF_LOCAL,11,1.0,1.0,1.0,8.058477,2.460814646360549,0.7359661743801827,0.0480065057331077,1.1962215,5.290837049484253,1.0,0.0,1.0,,0.7359661743801827,18.738793633200903,0.7359661743801827,,9.822338,1.0836148,0.0513745245235467
WineDataset,MultilayerPerceptron,RPPCEF_LOCAL,12,1.0,1.0,1.0,7.205896,2.1136354804039,0.6522801442072366,0.0686626424368503,1.1741651,5.47697901725769,1.0,0.0,1.0,,0.6522801442072366,16.12626043955485,0.6522801442072366,,9.699931,1.0271575,0.0609602943362083
WineDataset,MultilayerPerceptron,RPPCEF_LOCAL,11,1.0,1.0,1.0,7.1715617,2.009352967820384,0.5826534765918202,0.0528461387435216,1.191195,5.360736131668091,1.0,0.0,1.0,,0.5826534765918202,15.25909675251354,0.5826534765918202,,9.470737,1.0590861,0.0744931394502979
HelocDataset,MultilayerPerceptron,wach,,1.0,0.0,,-4140.637,2.6076701112871565,0.8612774137309019,0.0162790709774754,2.137334839950685,1866.119334936142,0.999064546304958,0.0,1.0,,0.8612774137309019,51.84512020306932,0.8612774137309019,,33.12759,1.0941503,0.0539492468512213
HelocDataset,MultilayerPerceptron,wach,,1.0,0.0,,-281.5418,3.130078641941392,0.9374378716899228,0.0153763992330016,2.0571887,1700.3513488769531,1.0,0.0,1.0,,0.9374378716899228,72.06150163560443,0.9374378716899228,,32.501736,1.092595,0.0501259307761097
HelocDataset,MultilayerPerceptron,wach,,1.0,0.0,,-27508.88,2.900139650097584,0.9393972080811338,0.0217794110406276,2.2322955,1872.0730848312376,1.0,0.0,1.0,,0.9393972080811338,58.9135916204343,0.9393972080811338,,32.85733,1.0986931,0.0540974088704837
HelocDataset,MultilayerPerceptron,wach,,1.0,0.0,,-280.01953,2.888713277914004,0.9042493991079114,0.03022969222229,2.132695810125099,1795.6178531646729,0.9990215264187868,0.0,1.0,,0.9042493991079114,62.55836347601963,0.9042493991079114,,32.742683,1.1058439,0.0534135037656832
HelocDataset,MultilayerPerceptron,wach,,1.0,0.0,,-284.88965,2.5788243584144523,0.8028918007353146,0.0216239855824292,1.8643466,1875.496437072754,1.0,0.0,1.0,,0.8028918007353146,58.38994321942207,0.8028918007353146,,31.72888,1.10172,0.0540475258962109
HelocDataset,MultilayerPerceptron,DiCE,,1.0,0.0037453183520599,,-29.177734,1.3738292410103377,0.9242110929523972,-0.0002233287520135,2.0102150871040947,188.8217170238495,0.999064546304958,0.0,0.1076779026217228,,0.9242110929523972,17.14409327376156,0.9242110929523972,,33.133198,1.094024,0.0540572752439973
HelocDataset,MultilayerPerceptron,DiCE,,1.0,0.001008064516129,,-19.830435,1.690983584131191,1.0533270247636428,-0.0037589045715117,1.9121915771406213,232.21213603019717,1.0,0.0,0.1273667601683029,,1.0533270247636428,22.365627023319032,1.0533270247636428,,32.501736,1.092595,0.0501259307761097
HelocDataset,MultilayerPerceptron,DiCE,,1.0,0.0009460737937559,,-35.596966,1.6272843164784343,1.0165252943492809,-0.006039033572524,2.028467194360921,237.1756658554077,0.9981114258734656,0.0,0.1254987454238822,,1.0165252943492809,30.953233288250917,1.0165252943492809,,32.88704,1.0960988,0.0543342911405441
